timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1768393917084,5314,Create Candidate Request,200,OK,Candidate Creation Thread Group 1-10,text,true,,335,494,80,80,http://localhost:8080/web/index.php/api/v2/recruitment/candidates,5314,0,0
1768393917331,5126,Create Candidate Request,200,OK,Candidate Creation Thread Group 1-29,text,true,,335,494,80,80,http://localhost:8080/web/index.php/api/v2/recruitment/candidates,5126,0,0
1768393917214,5263,Create Candidate Request,200,OK,Candidate Creation Thread Group 1-20,text,true,,335,494,80,80,http://localhost:8080/web/index.php/api/v2/recruitment/candidates,5263,0,0
1768393917487,5011,Create Candidate Request,200,OK,Candidate Creation Thread Group 1-41,text,true,,335,494,80,80,http://localhost:8080/web/index.php/api/v2/recruitment/candidates,5010,0,0
1768393917474,5079,Create Candidate Request,200,OK,Candidate Creation Thread Group 1-40,text,true,,335,494,80,80,http://localhost:8080/web/index.php/api/v2/recruitment/candidates,5078,0,0
1768393917227,5346,Create Candidate Request,200,OK,Candidate Creation Thread Group 1-21,text,true,,335,494,80,80,http://localhost:8080/web/index.php/api/v2/recruitment/candidates,5345,0,0
1768393917994,4603,Create Candidate Request,200,OK,Candidate Creation Thread Group 1-80,text,true,,335,494,80,80,http://localhost:8080/web/index.php/api/v2/recruitment/candidates,4603,0,1
1768393917150,5500,Create Candidate Request,200,OK,Candidate Creation Thread Group 1-15,text,true,,335,494,80,80,http://localhost:8080/web/index.php/api/v2/recruitment/candidates,5499,0,0
1768393917773,4897,Create Candidate Request,200,OK,Candidate Creation Thread Group 1-63,text,true,,335,494,80,80,http://localhost:8080/web/index.php/api/v2/recruitment/candidates,4897,0,0
1768393917357,5331,Create Candidate Request,200,OK,Candidate Creation Thread Group 1-31,text,true,,335,494,80,80,http://localhost:8080/web/index.php/api/v2/recruitment/candidates,5331,0,0
1768393917201,5502,Create Candidate Request,200,OK,Candidate Creation Thread Group 1-19,text,true,,335,494,80,80,http://localhost:8080/web/index.php/api/v2/recruitment/candidates,5502,0,0
1768393917592,5163,Create Candidate Request,200,OK,Candidate Creation Thread Group 1-49,text,true,,332,491,80,80,http://localhost:8080/web/index.php/api/v2/recruitment/candidates,5162,0,0
1768393917566,5208,Create Candidate Request,200,OK,Candidate Creation Thread Group 1-47,text,true,,335,494,80,80,http://localhost:8080/web/index.php/api/v2/recruitment/candidates,5207,0,0
1768393917434,5357,Create Candidate Request,200,OK,Candidate Creation Thread Group 1-37,text,true,,335,494,80,80,http://localhost:8080/web/index.php/api/v2/recruitment/candidates,5357,0,1
1768393917244,5566,Create Candidate Request,200,OK,Candidate Creation Thread Group 1-3,text,true,,335,494,80,80,http://localhost:8080/web/index.php/api/v2/recruitment/candidates,5566,0,8
1768393917864,4995,Create Candidate Request,200,OK,Candidate Creation Thread Group 1-70,text,true,,335,494,80,80,http://localhost:8080/web/index.php/api/v2/recruitment/candidates,4994,0,1
1768393917643,5236,Create Candidate Request,200,OK,Candidate Creation Thread Group 1-53,text,true,,332,491,80,80,http://localhost:8080/web/index.php/api/v2/recruitment/candidates,5236,0,2
